swab_id,Indiv_id,Frog_or_Tadpole,Tank_num,Indiv_num,InitialFrogs,ZE,alive, site_name,date_collected,Julian,Day,observer,species,lifestage, gosner_stage,weight,svl,sex,notes,pit_tag,frog_condition,total_wt, bag_wt,ct0,ct1,ge0,ge1,avg_ge_score
MDT11_1_Aug21,,T,11,,,0.936,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,39.9175,,0.0117,,0.0117
MDT11_2_Aug21,,T,11,,,6.368,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,36.8513,,0.0796,,0.0796
MDT11_3_Aug21,,T,11,,,39.864,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,33.9193,,0.4983,,0.4983
MDT11_4_Aug21,,T,11,,,278.312,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,30.8136,,3.4789,,3.4789
MDT11_5_Aug21,,T,11,,,14.112,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,35.5791,,0.1764,,0.1764
MDT11_1_Aug27,,T,11,,,10.096,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,39.5723,,0.1262,,0.1262
MDT11_2_Aug27,,T,11,,,156.288,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,35.0319,,1.9536,,1.9536
MDT11_3_Aug27,,T,11,,,3.064,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,41.5492,,0.0383,,0.0383
MDT11_4_Aug27,,T,11,,,4.384,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,40.9557,,0.0548,,0.0548
MDT11_5_Aug27,,T,11,,,5.176,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,40.6797,,0.0647,,0.0647
MDT11_1_Sep3,,T,11,,,23.264,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,37.0439,,0.2908,,0.2908
MDT11_2_Sep3,,T,11,,,5.464,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,39.2539,,0.0683,,0.0683
MDT11_1_Sep11,,T,11,,,5.6,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, metamorph,46,,,,,,,,,39.5917,,0.07,,0.07
MDT11_2_Sep11,,T,11,,,2.056,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, metamorph,46,,,,,,,,,41.134,,0.0257,,0.0257
MDT11_3_Sep11,,T,11,,,,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, tadpole,,,,, missing,,,,,,,,,
MDT11_4_Sep11,,T,11,,,,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, tadpole,,,,, missing,,,,,,,,,
MDT11_5_Sep11,,T,11,,,,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, tadpole,,,,, missing,,,,,,,,,
MDT11_1_Sep18,,T,11,,,10.432,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,46,,,,,,,,,38.5953,,0.1304,,0.1304
MDT11_2_Sep18,,T,11,,,0,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT11_3_Sep18,,T,11,,,,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,,,,, missing 9/4/08,,,,,,,,,
MDT11_4_Sep18,,T,11,,,,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,,,,, missing 9/4/08,,,,,,,,,
MDT11_5_Sep18,,T,11,,,,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,,,,, missing 9/4/08,,,,,,,,,
MDT11_1_Sep24,,T,11,,,0,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT11_2_Sep24,,T,11,,,0,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT11_3_Sep24,,T,11,,,,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,,,,, missing 9/4/08,,,,,,,,,
MDT11_4_Sep24,,T,11,,,,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,,,,, missing 9/4/08,,,,,,,,,
MDT11_5_Sep24,,T,11,,,,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,,,,, missing 9/4/08,,,,,,,,,
MDT11_1_Oct1,,T,11,,,2.976,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, sub-adult,46,,,,,,,,,40.1855,,0.0372,,0.0372
MDT11_2_Oct1,,T,11,,,0,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT11_3_Oct1,,T,11,,,,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae,,,,,, missing 9/4/08,,,,,,,,,
MDT11_4_Oct1,,T,11,,,,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae,,,,,, missing 9/4/08,,,,,,,,,
MDT11_5_Oct1,,T,11,,,,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae,,,,,, missing 9/4/08,,,,,,,,,
MDT11_3_Sep3,,T,11,,,,,,,,,,,,,,,, missing 9/4/08,,,,,,,,,
MDT11_4_Sep3,,T,11,,,,,,,,,,,,,,,, missing 9/4/08,,,,,,,,,
MDT11_5_Sep3,,T,11,,,,,,,,,,,,,,,, missing 9/4/08,,,,,,,,,
MDT12_1_JUL17,,T,12,,,0,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,0,,0,,0
MDT12_2_JUL17,,T,12,,,102.432,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,35.0281,,1.2804,,1.2804
MDT12_3_JUL17,,T,12,,,0,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,0,,0,,0
MDT12_4_JUL17,,T,12,,,37.784,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,36.4908,,0.4723,,0.4723
MDT12_5_JUL17,,T,12,,,107.776,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,34.9534,,1.3472,,1.3472
MDT12_1_Jul25,,T,12,,,1.992,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,45,,,,,,,,,40.887,,0.0249,,0.0249
MDT12_2_Jul25,,T,12,,,7.536,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,44,,,,,,,,,38.7752,,0.0942,,0.0942
MDT12_3_Jul25,,T,12,,,2861.728,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, tadpole,41,,,,,,,,,29.3448,,35.7716,,35.7716
MDT12_4_Jul25,,T,12,,,1804.456,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, tadpole,36,,,,,,,,,30.0771,,22.5557,,22.5557
MDT12_5_Jul25,,T,12,,,1954.448,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,42,,,,,,,,,29.9503,,24.4306,,24.4306
MDT12_1_Jul31,,T,12,,,41.624,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,46,,,,,,,,,36.0622,,0.5203,,0.5203
MDT12_2_Jul31,,T,12,,,6229.272,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, tadpole,36,,,,,,,,,28.1097,,77.8659,,77.8659
MDT12_3_Jul31,,T,12,,,29.912,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,43,,,,,,,,,36.5868,,0.3739,,0.3739
MDT12_4_Jul31,,T,12,,,3.784,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,42,,,,,,,,,39.8711,,0.0473,,0.0473
MDT12_5_Jul31,,T,12,,,382.24,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,45,,,,,,,,,32.5413,,4.778,,4.778
MDT12_1_Aug7,,T,12,,,546.464,, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, metamorph,45,,,,,,,,,32.0912,,6.8308,,6.8308
MDT12_2_Aug7,,T,12,,,5.904,, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, metamorph,45,,,,,,,,,39.6636,,0.0738,,0.0738
MDT12_3_Aug7,,T,12,,,470.096,, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, metamorph,45,,,,,,,,,32.3429,,5.8762,,5.8762
MDT12_4_Aug7,,T,12,,,3937.864,, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, metamorph,45,,,,,,,,,28.7888,,49.2233,,49.2233
MDT12_5_Aug7,,T,12,,,6972.312,, mesocosm density experiment,8/7/2008,39667,18, MHT, Rana sierrae, tadpole,40,,,,,,,,,27.8335,,87.1539,,87.1539
MDT12_1_Aug14,,T,12,,,2069.728,, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, tadpole,41,,,,,,,,,30.6417,,25.8716,,25.8716
MDT12_2_Aug14,,T,12,,,6.624,, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, subadult,46,,,,,,,,,39.5632,,0.0828,,0.0828
MDT12_3_Aug14,,T,12,,,11.224,, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, subadult,46,,,,,,,,,38.7452,,0.1403,,0.1403
MDT12_4_Aug14,,T,12,,,21.976,, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, subadult,46,,,,,,,,,37.7013,,0.2747,,0.2747
MDT12_5_Aug14,,T,12,,,3.872,, mesocosm density experiment,8/14/2008,39674,25, MHT, Rana sierrae, subadult,46,,,,,,,,,39.8341,,0.0484,,0.0484
MDT12_1_Aug21,,T,12,,,30.504,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,42,,,,,,,,,34.3468,,0.3813,,0.3813
MDT12_2_Aug21,,T,12,,,38.76,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,33.9641,,0.4845,,0.4845
MDT12_3_Aug21,,T,12,,,0.008,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,46.9254,,0.0001,,0.0001
MDT12_4_Aug21,,T,12,,,25.392,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,34.6402,,0.3174,,0.3174
MDT12_5_Aug21,,T,12,,,44.2,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,33.7541,,0.5525,,0.5525
MDT12_1_Aug27,,T,12,,,0,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_2_Aug27,,T,12,,,17,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,38.7088,,0.2125,,0.2125
MDT12_3_Aug27,,T,12,,,27.976,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,45,,,,,,,,,37.8832,,0.3497,,0.3497
MDT12_4_Aug27,,T,12,,,4.64,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,40.8612,,0.058,,0.058
MDT12_5_Aug27,,T,12,,,3.344,, mesocosm density experiment,8/26/2008,39686,37, CJB, Rana sierrae, metamorph,46,,,,,,,,,41.4028,,0.0418,,0.0418
MDT12_1_Sep3,,T,12,,,113.184,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,34.631,,1.4148,,1.4148
MDT12_2_Sep3,,T,12,,,0,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT12_3_Sep3,,T,12,,,0,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT12_4_Sep3,,T,12,,,23.376,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,37.0366,,0.2922,,0.2922
MDT12_5_Sep3,,T,12,,,0,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT12_1_Sep11,,T,12,,,0,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_2_Sep11,,T,12,,,0,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_3_Sep11,,T,12,,,1.2,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, metamorph,46,,,,,,,,,41.9631,,0.015,,0.015
MDT12_4_Sep11,,T,12,,,0,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_5_Sep11,,T,12,,,0,, mesocosm density experiment,9/12/2008,39703,54, CJB, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_1_Sep18,,T,12,,,0,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_2_Sep18,,T,12,,,0,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_3_Sep18,,T,12,,,14.264,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,46,,,,,,,,,38.1335,,0.1783,,0.1783
MDT12_4_Sep18,,T,12,,,0,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_5_Sep18,,T,12,,,0,, mesocosm density experiment,9/19/2008,39710,61, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_1_Sep24,,T,12,,,0,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_2_Sep24,,T,12,,,0,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_3_Sep24,,T,12,,,0,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_4_Sep24,,T,12,,,0,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_5_Sep24,,T,12,,,0,, mesocosm density experiment,9/25/2008,39716,67, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT12_1_Oct1,,T,12,,,0,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT12_2_Oct1,,T,12,,,0,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT12_3_Oct1,,T,12,,,0,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT12_4_Oct1,,T,12,,,5.56,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, sub-adult,46,,,,,,,,,39.2289,,0.0695,,0.0695
MDT12_5_Oct1,,T,12,,,0,, mesocosm density experiment,10/2/2008,39723,74, MT, Rana sierrae, sub-adult,,,,, saw but unable to catch,,,,,0,,0,,0
MDT13_1_JUL17,,T,13,,,411.592,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,32.988,,5.1449,,5.1449
MDT13_2_JUL17,,T,13,,,416.968,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,32.9689,,5.2121,,5.2121
MDT13_3_JUL17,,T,13,,,821.68,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,31.974,,10.271,,10.271
MDT13_4_JUL17,,T,13,,,117.808,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,35.0906,,1.4726,,1.4726
MDT13_5_JUL17,,T,13,,,219.824,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,34.1356,,2.7478,,2.7478
MDT13_1_Jul25,,T,13,,,4054.28,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, tadpole,41,,,,,,,,,28.7917,,50.6785,,50.6785
MDT13_2_Jul25,,T,13,,,12.528,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,43,,,,,,,,,37.9691,,0.1566,,0.1566
MDT13_3_Jul25,,T,13,,,30.176,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,45,,,,,,,,,36.5729,,0.3772,,0.3772
MDT13_4_Jul25,,T,13,,,46.92,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,44,,,,,,,,,35.8719,,0.5865,,0.5865
MDT13_5_Jul25,,T,13,,,6.952,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,43,,,,,,,,,38.9038,,0.0869,,0.0869
MDT13_1_Jul31,,T,13,,,54.84,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,44,,,,,,,,,35.6242,,0.6855,,0.6855
MDT13_2_Jul31,,T,13,,,290.768,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,45,,,,,,,,,32.9756,,3.6346,,3.6346
MDT13_3_Jul31,,T,13,,,7.344,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,45,,,,,,,,,38.8171,,0.0918,,0.0918
MDT13_4_Jul31,,T,13,,,53.928,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,46,,,,,,,,,35.651,,0.6741,,0.6741
MDT13_5_Jul31,,T,13,,,750.432,, mesocosm density experiment,7/31/2008,39660,11, CJB, Rana sierrae, metamorph,46,,,,,,,,,31.4702,,9.3804,,9.3804
MDT13_1_Aug8,,T,13,,,90.928,, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, metamorph,45,,,,,,,,,35.0901,,1.1366,,1.1366
MDT13_2_Aug8,,T,13,,,5527.704,, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, metamorph,45,,,,,,,,,28.2217,,69.0963,,69.0963
MDT13_3_Aug8,,T,13,,,194.864,, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, metamorph,45,,,,,,,,,33.8155,,2.4358,,2.4358
MDT13_4_Aug8,,T,13,,,7988.992,, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, metamorph,45,,,,,,,,,27.6059,,99.8624,,99.8624
MDT13_5_Aug8,,T,13,,,472.992,, mesocosm density experiment,8/8/2008,39668,19, MHT, Rana sierrae, metamorph,45,,,,,,,,,32.3327,,5.9124,,5.9124
MDT13_1_Aug13,,T,13,,,13.68,, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, subadult,46,,,,,,,,,37.8292,,0.171,,0.171
MDT13_2_Aug13,,T,13,,,1.736,, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, subadult,46,,,,,,,,,41.1047,,0.0217,,0.0217
MDT13_3_Aug13,,T,13,,,1542.608,, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, subadult,46,,,,,,,,,30.326,,19.2826,,19.2826
MDT13_4_Aug13,,T,13,,,965.632,, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, subadult,46,,,,,,,,,31.0698,,12.0704,,12.0704
MDT13_5_Aug13,,T,13,,,11,, mesocosm density experiment,8/13/2008,39673,24, MHT, Rana sierrae, subadult,46,,,,,,,,,38.333,,0.1375,,0.1375
MDT13_1_Aug21,,T,13,,,85.424,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,32.7011,,1.0678,,1.0678
MDT13_2_Aug21,,T,13,,,86.288,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,32.685,,1.0786,,1.0786
MDT13_3_Aug21,,T,13,,,258.208,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,30.9334,,3.2276,,3.2276
MDT13_4_Aug21,,T,13,,,39.48,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,33.9348,,0.4935,,0.4935
MDT13_5_Aug21,,T,13,,,170.608,, mesocosm density experiment,8/21/2008,39681,32, CJB, Rana sierrae, metamorph,46,,,,,,,,,31.5957,,2.1326,,2.1326
MDT13_1_Aug27,,T,13,,,11.968,, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, metamorph,46,,,,,,,,,39.2908,,0.1496,,0.1496
MDT13_2_Aug27,,T,13,,,0,, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT13_3_Aug27,,T,13,,,0.536,, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, metamorph,46,,,,,,,,,42.2032,,0.0067,,0.0067
MDT13_4_Aug27,,T,13,,,32.928,, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, metamorph,46,,,,,,,,,35.9457,,0.4116,,0.4116
MDT13_5_Aug27,,T,13,,,0.112,, mesocosm density experiment,8/27/2008,39687,38, CJB, Rana sierrae, metamorph,46,,,,,,,,,44.5791,,0.0014,,0.0014
MDT13_1_Sep3,,T,13,,,1.52,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,41.2071,,0.019,,0.019
MDT13_2_Sep3,,T,13,,,0,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT13_3_Sep3,,T,13,,,29.648,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,36.6742,,0.3706,,0.3706
MDT13_4_Sep3,,T,13,,,9.84,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,38.3561,,0.123,,0.123
MDT13_5_Sep3,,T,13,,,1.12,, mesocosm density experiment,9/3/2008,39694,45, MT, Rana sierrae, sub-adult,46,,,,,,,,,41.6658,,0.014,,0.014
MDT13_1_Sep11,,T,13,,,12.072,, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, metamorph,46,,,,,,,,,38.4108,,0.1509,,0.1509
MDT13_2_Sep11,,T,13,,,6.424,, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, metamorph,46,,,,,,,,,39.3807,,0.0803,,0.0803
MDT13_3_Sep11,,T,13,,,2.08,, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, metamorph,46,,,,,,,,,41.1148,,0.026,,0.026
MDT13_4_Sep11,,T,13,,,3.96,, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, metamorph,46,,,,,,,,,40.1229,,0.0495,,0.0495
MDT13_5_Sep11,,T,13,,,4.376,, mesocosm density experiment,9/12/2008,39703,54, EC, Rana sierrae, metamorph,46,,,,,,,,,39.9692,,0.0547,,0.0547
MDT13_1_Sep18,,T,13,,,3.512,, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, metamorph,46,,,,,,,,,40.202,,0.0439,,0.0439
MDT13_2_Sep18,,T,13,,,1.912,, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, metamorph,46,,,,,,,,,41.1022,,0.0239,,0.0239
MDT13_3_Sep18,,T,13,,,17.016,, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, metamorph,46,,,,,,,,,37.873,,0.2127,,0.2127
MDT13_4_Sep18,,T,13,,,8.648,, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, metamorph,46,,,,,,,,,38.8719,,0.1081,,0.1081
MDT13_5_Sep18,,T,13,,,3.424,, mesocosm density experiment,9/18/2008,39709,60, MT, Rana sierrae, metamorph,46,,,,,,,,,40.2406,,0.0428,,0.0428
MDT13_1_Sep24,,T,13,,,0,, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT13_2_Sep24,,T,13,,,6.728,, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, metamorph,46,,,,,,,,,39.5395,,0.0841,,0.0841
MDT13_3_Sep24,,T,13,,,23.424,, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, metamorph,46,,,,,,,,,37.6024,,0.2928,,0.2928
MDT13_4_Sep24,,T,13,,,0,, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT13_5_Sep24,,T,13,,,0,, mesocosm density experiment,9/24/2008,39715,66, MT, Rana sierrae, metamorph,46,,,,,,,,,0,,0,,0
MDT13_1_Oct1,,T,13,,,0,, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT13_2_Oct1,,T,13,,,0,, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT13_3_Oct1,,T,13,,,4.536,, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, sub-adult,46,,,,,,,,,39.5412,,0.0567,,0.0567
MDT13_4_Oct1,,T,13,,,0,, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT13_5_Oct1,,T,13,,,0,, mesocosm density experiment,10/2/2008,39723,74, EC, Rana sierrae, sub-adult,46,,,,,,,,,0,,0,,0
MDT14_1_JUL17,,T,14,,,65.24,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,35.9956,,0.8155,,0.8155
MDT14_2_JUL17,,T,14,,,443.184,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,33.0621,,5.5398,,5.5398
MDT14_3_JUL17,,T,14,,,332.968,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,33.4999,,4.1621,,4.1621
MDT14_4_JUL17,,T,14,,,193.448,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,34.3313,,2.4181,,2.4181
MDT14_5_JUL17,,T,14,,,210.064,, mesocosm density experiment,7/17/2008,39646,-3, MT, Rana sierrae,tadpole,,,,,,,,,,34.2051,,2.6258,,2.6258
MDT14_1_Jul25,,T,14,,,3398.824,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,42,,,,,,,,,29.0717,,42.4853,,42.4853
MDT14_2_Jul25,,T,14,,,0,, mesocosm density experiment,7/25/2008,39654,5, MHT, Rana sierrae, metamorph,43,,,,,,,,,0,,0,,0
